26,22,0
27,22,0
28,22,0
29,22,0
30,22,0
31,22,0
32,22,0
33,22,0
34,22,0
39,22,0
40,22,0
41,22,0
42,22,0
43,22,0
44,22,0
45,22,0
46,22,0
47,22,0
48,22,0
49,22,0
50,22,0
51,22,0
52,22,0
53,22,0
54,22,0
59,22,0
60,22,0
12,21,0
13,21,0
18,21,0
19,21,0
20,21,0
21,21,0
22,21,0
23,21,0
24,21,0
25,21,0
26,21,0
27,21,0
28,21,0
29,21,0
30,21,0
31,21,0
34,21,0
38,21,0
39,21,0
42,21,0
43,21,0
44,21,0
47,21,0
55,21,0
56,21,0
57,21,0
58,21,0
59,21,0
13,20,0
17,20,0
18,20,0
25,20,0
33,20,0
34,20,0
35,20,0
36,20,0
37,20,0
38,20,0
39,20,0
56,20,0
57,20,0
58,20,0
59,20,0
60,20,0
13,19,0
14,19,0
15,19,0
16,19,0
17,19,0
32,19,0
33,19,0
35,19,0
36,19,0
37,19,0
38,19,0
40,19,0
41,19,0
49,19,0
50,19,0
51,19,0
52,19,0
54,19,0
55,19,0
56,19,0
57,19,0
58,19,0
59,19,0
60,19,0
13,18,0
14,18,0
15,18,0
17,18,0
18,18,0
23,18,0
24,18,0
31,18,0
32,18,0
34,18,0
35,18,0
36,18,0
37,18,0
41,18,0
42,18,0
49,18,0
55,18,0
56,18,0
57,18,0
58,18,0
59,18,0
60,18,0
13,17,0
14,17,0
15,17,0
17,17,0
18,17,0
23,17,0
30,17,0
35,17,0
36,17,0
37,17,0
43,17,0
44,17,0
50,17,0
57,17,0
58,17,0
59,17,0
60,17,0
13,16,0
14,16,0
15,16,0
16,16,0
23,16,0
28,16,0
29,16,0
35,16,0
36,16,0
37,16,0
38,16,0
40,16,0
44,16,0
45,16,0
46,16,0
50,16,0
51,16,0
57,16,0
58,16,0
59,16,0
60,16,0
13,15,0
14,15,0
15,15,0
16,15,0
22,15,0
23,15,0
26,15,0
27,15,0
28,15,0
33,15,0
35,15,0
36,15,0
37,15,0
38,15,0
40,15,0
46,15,0
47,15,0
48,15,0
49,15,0
50,15,0
51,15,0
52,15,0
57,15,0
58,15,0
59,15,0
60,15,0
13,14,0
14,14,0
15,14,0
16,14,0
21,14,0
22,14,0
23,14,0
24,14,0
25,14,0
26,14,0
32,14,0
34,14,0
35,14,0
36,14,0
37,14,0
38,14,0
39,14,0
41,14,0
49,14,0
50,14,0
55,14,0
56,14,0
57,14,0
58,14,0
59,14,0
60,14,0
13,13,0
14,13,0
15,13,0
16,13,0
17,13,0
18,13,0
23,13,0
24,13,0
32,13,0
34,13,0
36,13,0
37,13,0
39,13,0
42,13,0
51,13,0
56,13,0
57,13,0
58,13,0
59,13,0
60,13,0
13,12,0
14,12,0
15,12,0
16,12,0
17,12,0
18,12,0
22,12,0
31,12,0
33,12,0
34,12,0
36,12,0
37,12,0
39,12,0
40,12,0
52,12,0
56,12,0
57,12,0
58,12,0
59,12,0
60,12,0
13,11,0
14,11,0
15,11,0
16,11,0
17,11,0
21,11,0
32,11,0
33,11,0
36,11,0
37,11,0
40,11,0
41,11,0
43,11,0
53,11,0
54,11,0
55,11,0
56,11,0
57,11,0
58,11,0
60,11,0
13,10,0
14,10,0
15,10,0
16,10,0
17,10,0
18,10,0
20,10,0
32,10,0
33,10,0
37,10,0
40,10,0
41,10,0
53,10,0
55,10,0
56,10,0
57,10,0
58,10,0
59,10,0
14,9,0
15,9,0
16,9,0
17,9,0
18,9,0
19,9,0
20,9,0
29,9,0
32,9,0
33,9,0
41,9,0
42,9,0
48,9,0
49,9,0
53,9,0
55,9,0
56,9,0
57,9,0
58,9,0
59,9,0
14,8,0
15,8,0
16,8,0
18,8,0
20,8,0
25,8,0
29,8,0
32,8,0
41,8,0
42,8,0
45,8,0
49,8,0
50,8,0
51,8,0
52,8,0
53,8,0
54,8,0
56,8,0
57,8,0
58,8,0
15,7,0
16,7,0
17,7,0
18,7,0
19,7,0
20,7,0
21,7,0
22,7,0
23,7,0
24,7,0
25,7,0
28,7,0
31,7,0
32,7,0
42,7,0
43,7,0
45,7,0
46,7,0
47,7,0
48,7,0
49,7,0
50,7,0
51,7,0
52,7,0
53,7,0
54,7,0
55,7,0
56,7,0
57,7,0
16,6,0
17,6,0
18,6,0
19,6,0
20,6,0
21,6,0
22,6,0
23,6,0
24,6,0
25,6,0
26,6,0
27,6,0
28,6,0
30,6,0
31,6,0
43,6,0
45,6,0
46,6,0
47,6,0
48,6,0
49,6,0
50,6,0
51,6,0
52,6,0
53,6,0
54,6,0
55,6,0
56,6,0
17,5,0
18,5,0
19,5,0
20,5,0
21,5,0
22,5,0
23,5,0
24,5,0
25,5,0
26,5,0
27,5,0
28,5,0
29,5,0
30,5,0
43,5,0
44,5,0
45,5,0
46,5,0
47,5,0
48,5,0
49,5,0
50,5,0
52,5,0
53,5,0
54,5,0
19,4,0
20,4,0
21,4,0
22,4,0
23,4,0
24,4,0
25,4,0
26,4,0
27,4,0
28,4,0
29,4,0
30,4,0
45,4,0
46,4,0
47,4,0
48,4,0
49,4,0
50,4,0
51,4,0
52,4,0
22,3,0
23,3,0
24,3,0
25,3,0
26,3,0
27,3,0
28,3,0
47,3,0
48,3,0
